original_listing_id,,original_listing_name,original_location_address,original_num_supplyfarms,original_continueoperate_year,original_location_x,original_location_y,original_season_month_start,original_season_month_end,original_season_month,original_season_month_1,original_season_month_2,original_season_month_3,original_season_month_4,original_season_month_5,original_season_month_6,original_season_month_7,original_season_month_8,original_season_month_9,original_season_month_10,original_season_month_11,original_season_month_12,original_products,original_products_1,original_products_2,original_products_3,original_products_5,original_products_6,original_products_8,original_products_9,original_products_10,original_products_11,original_products_12,original_products_13,original_products_14,original_products_16,original_products_17,original_products_18,original_products_19,original_products_21,original_products_22,original_products_23,original_products_25,original_products_26,original_products_27,original_products_29,original_products_30,original_products_888,original_product_fruit,original_product_fruit_1,original_product_fruit_2,original_product_fruit_3,original_product_fruit_4,original_product_fruit_5,original_product_fruit_6,original_product_fruit_7,original_product_fruit_8,original_product_fruit_9,original_product_fruit_10,original_product_fruit_11,original_product_fruit_12,original_product_fruit_13,original_product_fruit_14,original_product_fruit_15,original_product_fruit_16,original_product_fruit_17,original_product_fruit_18,original_product_fruit_19,original_product_fruit_20,original_product_fruit_21,original_product_fruit_22,original_product_fruit_23,original_product_fruit_24,original_product_fruit_25,original_product_fruit_26,original_product_fruit_888,original_product_fruit_otherdesc,original_product_vegetables,original_product_vegetables_1,original_product_vegetables_2,original_product_vegetables_3,original_product_vegetables_4,original_product_vegetables_5,original_product_vegetables_6,original_product_vegetables_7,original_product_vegetables_8,original_product_vegetables_9,original_product_vegetables_10,original_product_vegetables_11,original_product_vegetables_12,original_product_vegetables_13,original_product_vegetables_14,original_product_vegetables_15,original_product_vegetables_16,original_product_vegetables_17,original_product_vegetables_18,original_product_vegetables_19,original_product_vegetables_20,original_product_vegetables_21,original_product_vegetables_22,original_product_vegetables_23,original_product_vegetables_24,original_product_vegetables_25,original_product_vegetables_26,original_product_vegetables_27,original_product_vegetables_28,original_product_vegetables_29,original_product_vegetables_30,original_product_vegetables_31,original_product_vegetables_32,original_product_vegetables_33,original_product_vegetables_34,original_product_vegetables_35,original_product_vegetables_36,original_product_vegetables_37,original_product_vegetables_38,original_product_vegetables_39,original_product_vegetables_40,original_product_vegetables_41,original_product_vegetables_42,original_product_vegetables_43,original_product_vegetables_44,original_product_vegetables_45,original_product_vegetables_46,original_product_vegetables_47,original_product_vegetables_48,original_product_vegetables_49,original_product_vegetables_50,original_product_vegetables_51,original_product_vegetables_52,original_product_vegetables_53,original_product_vegetables_54,original_product_vegetables_55,original_product_vegetables_56,original_product_vegetables_57,original_product_vegetables_888,original_product_vegetables_otherdesc,original_product_fishseafood,original_product_fishseafood_1,original_product_fishseafood_2,original_product_fishseafood_3,original_product_fishseafood_4,original_product_fishseafood_5,original_product_fishseafood_6,original_product_fishseafood_7,original_product_fishseafood_8,original_product_fishseafood_888,original_product_fishseafood_otherdesc,original_product_poultryfowl,original_product_poultryfowl_1,original_product_poultryfowl_2,original_product_poultryfowl_3,original_product_poultryfowl_4,original_product_poultryfowl_5,original_product_poultryfowl_6,original_product_poultryfowl_7,original_product_poultryfowl_8,original_product_poultryfowl_9,original_product_poultryfowl_888,original_product_poultryfowl_otherdesc,original_product_redmeat,original_product_redmeat_1,original_product_redmeat_2,original_product_redmeat_3,original_product_redmeat_4,original_product_redmeat_5,original_product_redmeat_6,original_product_redmeat_7,original_product_redmeat_8,original_product_redmeat_9,original_product_redmeat_10,original_product_redmeat_11,original_product_redmeat_12,original_product_redmeat_13,original_product_redmeat_14,original_product_redmeat_15,original_product_redmeat_16,original_product_redmeat_17,original_product_redmeat_18,original_product_redmeat_888,original_product_redmeat_otherdesc,original_products_otherdesc,original_share_number,original_share_size,original_share_size_1,original_share_size_2,original_share_size_888,original_share_size_otherdesc,original_share_itemsinsharebox,original_share_itemsinsharebox_1,original_share_itemsinsharebox_2,original_share_itemsinsharebox_3,original_share_itemsinsharebox_888,original_share_itemsinsharebox_otherdesc,original_share_availabledate,original_share_paymentoption,original_share_paymentoption_1,original_share_paymentoption_2,original_share_paymentoption_3,original_share_paymentoption_4,original_share_paymentoption_888,original_share_paymentoption_otherdesc,original_deliverpickup_method,original_deliverpickup_method_1,original_deliverpickup_method_2,original_deliverpickup_method_3,original_deliverpickup_method_4,original_deliverpickup_method_888,original_deliverpickup_method_otherdesc,original_specialproductionmethods,original_specialproductionmethods_1,original_specialproductionmethods_2,original_specialproductionmethods_3,original_specialproductionmethods_4,original_specialproductionmethods_5,original_specialproductionmethods_6,original_specialproductionmethods_7,original_specialproductionmethods_8,original_specialproductionmethods_9,original_specialproductionmethods_10,original_specialproductionmethods_11,original_specialproductionmethods_12,original_specialproductionmethods_13,original_specialproductionmethods_14,original_specialproductionmethods_888,original_specialproductionmethods_other_desc,original_acceptedpayment,original_acceptedpayment_1,original_acceptedpayment_2,original_acceptedpayment_3,original_acceptedpayment_4,original_acceptedpayment_5,original_acceptedpayment_6,original_acceptedpayment_7,original_acceptedpayment_888,original_acceptedpayment_7_desc,original_acceptedpayment_other_desc,original_FNAP,original_FNAP_1,original_FNAP_2,original_FNAP_3,original_FNAP_888,original_FNAP_3_desc,original_FNAP_other_desc,original_webscripting,original_bulktable_id,original_bulktable_row_id,distance,formatted,lat,lon,name,housenumber,street,suburb,district,postcode,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
200000,7/29/2014 14:38,Alaskans Own Seafood,"834 Lincoln St. Rm 23, Sitka, Alaska 99835",,4 - 5 years;,-135.3233014,57.0498164,2022-05,2022-10,May to October,0,0,0,0,1,1,1,1,1,1,0,0,"blackcod, lingcod, rockfish, halibutTuna;blackcod, lingcod, rockfish, halibut;;",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Tuna;blackcod, lingcod, rockfish, halibut;",0,0,0,0,0,0,0,1,1,"blackcod, lingcod, rockfish, halibut",,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,104,Full shares;Half shares;4 or 6 months;,1,1,1,4 or 6 months,CSA decides product based on supply availability;,1,0,0,0,,3/28/2014,One advance payment prior to the beginning of the delivery season;,1,0,0,0,0,,Deliver directly to customer's homes;,1,0,0,0,0,,"Organic (USDA Certified);line-caught, wild fish;",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"line-caught, wild fish",Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,,,,,7.67286929,"Sitka Sound Science Center, 834 Lincoln Street, Sitka, AK 99835, United States of America",57.04974145,-135.3235231,Sitka Sound Science Center,834,Lincoln Street,,,99835,Sitka,Sitka,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
200001,7/30/2014 15:05,Arctic Organics,"1305 North Smith Rd, Palmer, Alaska 99645",1,21 years or longer;,-149.0253064,61.5931024,2022-06,2022-9,June to September,0,0,0,0,0,1,1,1,1,0,0,0,"Arugula;Beans, other (lima, etc.);Beets;Brussels sprouts;Carrots;Cauliflower;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mache/lamb�s lettuce;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peas;Peppers, hot;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Shallots;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Turnips;;",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Arugula;Beans, other (lima, etc.);Beets;Brussels sprouts;Carrots;Cauliflower;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mache/lamb�s lettuce;Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peas;Peppers, hot;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Shallots;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Turnips;",0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,113,Half shares;,0,1,0,,CSA decides product based on supply availability;,1,0,0,0,,4/15/2014,,0,0,0,0,0,"One half payment prior to season, second half payment in July",Deliver directly to customer's homes;Deliver to one or more neighborhood sites;,1,0,0,1,0,,Organic (USDA Certified);No pesticides;,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,,,,,45.02640018,"Arctic Organics, Butte, AK, United States of America",61.592698,-149.02535,,,Arctic Organics,,,,Butte,Matanuska-Susitna Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
200002,8/26/2014 14:26,Calypso Farm and Ecology Center,"4780 Old Nenana Hwy, Ester, Alaska 99709",1,11 - 15 years;,-148.1341569,64.8404709,2022-06,2022-9,June to September,0,0,0,0,0,1,1,1,1,0,0,0,"Beans, other (lima, etc.);Beets;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Kale;Kohlrabi;Mixed leafy greens;Mizuna;Okra;Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Shallots;Squash, summer: zucchini, etc.;Tomatoes (cherry, grape, etc.);;Cut flowers;Fresh and/or dried herbs;",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Beans, other (lima, etc.);Beets;Cabbage;Carrots;Cauliflower;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Kale;Kohlrabi;Mixed leafy greens;Mizuna;Okra;Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Shallots;Squash, summer: zucchini, etc.;Tomatoes (cherry, grape, etc.);",0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,70,Full shares;Half shares;,1,1,0,,CSA decides product based on supply availability;Storage Vegetables Storage vegetables are an add-on option available with the Family or Economy  vegetable shares. Most storage vegetables will be distributed mid-September.;,1,0,0,1,Storage Vegetables Storage vegetables are an add-on option available with the Family or Economy  vegetable shares. Most storage vegetables will be distributed mid-September.,3/31/2014,One advance payment prior to the beginning of the delivery season;Payments in installments over the course of each delivery season;Reduced subscription/membership fees in exchange for labor;Reduced subscription/membership fees based on household income;,1,1,1,1,0,,Deliver directly to customer's homes;Deliver to one or more neighborhood sites;,1,0,0,1,0,,Organic (USDA Certified);Organically grown;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Organically grown,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,,,,,0,"Calypso Farm Ecology Center, Old Nenana Highway, Ester, AK 99725, United States of America",64.83964275,-148.1333011,Calypso Farm Ecology Center,,Old Nenana Highway,,,99725,Ester,Fairbanks North Star,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
200003,8/25/2014 1:13,Spinach Creek Farm,"5181 Murphy Dome Road, Fairbanks, Alaska 99709",1,11 - 15 years;,-148.17984,64.90857,2022-06,2022-9,June to September,0,0,0,0,0,1,1,1,1,0,0,0,"Arugula;Beans, other (lima, etc.);Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;;Fresh and/or dried herbs;",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Arugula;Beans, other (lima, etc.);Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Collard Greens;Corn (sweet);Cucumbers;Eggplant (Italian, Japanese, etc.);Endives;Garlic;Green beans;Kale;Kohlrabi;Lettuce (head, leaf, etc.);Mixed leafy greens;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Peanuts;Peas;Potatoes (new, red, russet, etc.);Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Squash, winter: butternut, etc.;Sweet potatoes;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;",0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,40,Half shares;,0,1,0,,CSA decides product based on supply availability;,1,0,0,0,,6/15/2014,One advance payment prior to the beginning of the delivery season;,1,0,0,0,0,,Deliver directly to customer's homes;,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,,,,,120.6508218,"5181 Murphy Dome Road, Goldstream, AK, United States of America",64.90958,-148.178905,,5181,Murphy Dome Road,,,,Goldstream,Fairbanks North Star Borough,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
200004,9/29/2014 16:26,SlowMoneyFarm,"180 3rd street, Nauvoo, Alabama 35578",1,2 - 3 years;,-87.4869118,33.9891202,,,,,,,,,,,,,,,,"Cherries (sweet, tart, etc.);Peaches (yellow, white, etc.);Pears;Plums (black, green, red, etc.);;Arugula;Spinach: baby, regular;Sweet potatoes;Turnip greens;;Baked goods: breads, pies, etc.;Canned or preserved fruits/vegetables: jams, jellies, preserves, salsas, pickles, dried fruit, etc.;Cut flowers;Eggs;Fresh and/or dried herbs;Grains and/or flour;Pet food;MuscovyChicken;Cornish game hens;Goose;Quail;Turkey;Muscovy;;Beef/veal (sausage);Bison (ground);Bison (steaks, roasts);Goat;Lamb (chops, roasts);Lamb (sausage);Pork (bacon);Pork (ham);;Soap and/or body care products;Natural craft items - gourds, feathers, angora fiber, fur (from meat rabbits, using whole animal);",1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,"Cherries (sweet, tart, etc.);Peaches (yellow, white, etc.);Pears;Plums (black, green, red, etc.);",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,"Arugula;Spinach: baby, regular;Sweet potatoes;Turnip greens;",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,,Chicken;Cornish game hens;Goose;Quail;Turkey;Muscovy;,1,1,0,1,0,0,1,0,1,1,Muscovy,"Beef/veal (sausage);Bison (ground);Bison (steaks, roasts);Goat;Lamb (chops, roasts);Lamb (sausage);Pork (bacon);Pork (ham);",0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,,"Natural craft items - gourds, feathers, angora fiber, fur (from meat rabbits, using whole animal)",25,"Half shares;craft shares, pet shares;",0,1,1,"craft shares, pet shares",CSA decides product based on supply availability;CSA offers options for specific product categories;,1,1,0,0,,3/22/2014,One advance payment prior to the beginning of the delivery season;Payments in installments over the course of each delivery season;Reduced subscription/membership fees in exchange for labor;Reduced subscription/membership fees based on household income;,1,1,1,1,0,,Deliver directly to customer's homes;Deliver to one or more neighborhood sites;,1,0,0,1,0,,Organic (USDA Certified);No antibiotics;No hormones;,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,"Barter;Cash;Debit card/Credit card;Paypal, possibly some barter;Paypal, possibly some barter;",1,0,1,0,0,1,1,1,"Paypal, possibly some barter","Paypal, possibly some barter",,0,0,0,0,,,,,,15.80921726,"199 3rd Street, Nauvoo, AL 35578, United States of America",33.989239,-87.487006,,199,3rd Street,,,35578,Nauvoo,Walker County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
200005,9/29/2014 16:29,"The Fagan Funny Farm, LLC",", Equality, Alabama",1,This is the first year;,-86.1016899,32.7619984,2022-04,2022-9,April to September,0,0,0,1,1,1,1,1,1,0,0,0,"Currants;Kiwi;Peaches (yellow, white, etc.);;Arugula;Beans, other (lima, etc.);Bok Choy;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Kale;Kohlrabi;Mixed leafy greens;Mustard Greens;Okra;Peas;Peppers, hot;Potatoes (new, red, russet, etc.);Pumpkin;Radishes;Rhubarb;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Dairy products: milk, cheese, etc.;Eggs;Honey;Soap and/or body care products;",1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Currants;Kiwi;Peaches (yellow, white, etc.);",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,"Arugula;Beans, other (lima, etc.);Bok Choy;Broccoli;Broccolini/baby broccoli;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Kale;Kohlrabi;Mixed leafy greens;Mustard Greens;Okra;Peas;Peppers, hot;Potatoes (new, red, russet, etc.);Pumpkin;Radishes;Rhubarb;Spinach: baby, regular;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (plum, round, etc.);Turnip greens;Turnips;",0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Full shares;Half shares;,1,1,0,,CSA decides product based on supply availability;,1,0,0,0,,5/20/2014,One advance payment prior to the beginning of the delivery season;Reduced subscription/membership fees based on household income;,1,0,0,1,0,,Deliver to customers' workplaces;Customers pick up from CSA farm;,0,1,1,0,0,,Organic (USDA Certified);No hormones;Pasture-raised/free-range animals;Humane treatment of animals;,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,,,,,14.99253722,"1 County Road 2, Equality, AL 36026, United States of America",32.761902,-86.101802,,1,County Road 2,,,36026,Equality,Coosa County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
200006,7/28/2014 9:43,Arkansas Local Food Network,"509 Scott St, Little Rock, Arkansas 72201",30,,-92.2698291,34.7432407,2022-01,2022-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,"mulberriesApples;Cherries (sweet, tart, etc.);Currants;Figs;Grapes (black, green, red, etc.);Mangos, papayas, pineapples and other tropical fruit;Pears;Persimmons;Plums (black, green, red, etc.);mulberries;;Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Mixed leafy greens;Mizuna;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;;Baked goods: breads, pies, etc.;Canned or preserved fruits/vegetables: jams, jellies, preserves, salsas, pickles, dried fruit, etc.;Coffee and/or tea;Cut flowers;Dairy products: milk, cheese, etc.;Eggs;Fresh and/or dried herbs;Honey;Juices and/or non-alcoholic ciders;Mushrooms;Nuts;Pet food;Chicken;Turkey;;Beef/veal (ground);Beef/veal (sausage);Bison (ground);Bison (steaks, roasts);Goat;Lamb (chops, roasts);Lamb (sausage);Pork (bacon);Pork (chops, roasts);Pork (cold cuts);Pork (sausage);Rabbit;;Soap and/or body care products;Wild harvested forest products: mushrooms, medicinal herbs, edible fruits and nuts, etc.;",1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,"Apples;Cherries (sweet, tart, etc.);Currants;Figs;Grapes (black, green, red, etc.);Mangos, papayas, pineapples and other tropical fruit;Pears;Persimmons;Plums (black, green, red, etc.);mulberries;",1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,mulberries,"Artichoke;Arugula;Beans, other (lima, etc.);Beets;Bok Choy;Broccoli;Broccoli rabe;Broccolini/baby broccoli;Brussels sprouts;Cabbage;Carrots;Cauliflower;Celery;Collard Greens;Cucumbers;Eggplant (Italian, Japanese, etc.);Garlic;Green beans;Kale;Kohlrabi;Mixed leafy greens;Mizuna;Mustard Greens;Okra;Onions (pearl, red, white, etc.);Parsnips;Peanuts;Peas;Peppers, hot;Peppers, sweet;Potatoes (new, red, russet, etc.);Pumpkin;Radicchio;Radishes;Rhubarb;Shallots;Soybeans;Spinach: baby, regular;Squash, summer: zucchini, etc.;Squash, winter: butternut, etc.;Sweet potatoes;Swiss chard;Tomatoes (cherry, grape, etc.);Tomatoes (plum, round, etc.);Turnip greens;Turnips;",0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,,,0,0,0,0,0,0,0,0,0,,Chicken;Turkey;,1,0,0,0,0,0,0,0,1,0,,"Beef/veal (ground);Beef/veal (sausage);Bison (ground);Bison (steaks, roasts);Goat;Lamb (chops, roasts);Lamb (sausage);Pork (bacon);Pork (chops, roasts);Pork (cold cuts);Pork (sausage);Rabbit;",0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,,,200,weekly ordering;,0,0,1,weekly ordering,Customers order specific items in advance of each delivery;,0,0,1,0,,1/1/2014,Payments in installments over the course of each delivery season;Reduced subscription/membership fees in exchange for labor;,0,1,1,0,0,,Deliver to one or more neighborhood sites;,0,0,0,1,0,,Organic (USDA Certified);No antibiotics;No hormones;No pesticides;Pasture-raised/free-range animals;Humane treatment of animals;,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,,,,,8.053721623,"579 Scott Street, Little Rock, AR 72201, United States of America",34.7432519,-92.26991618,,579,Scott Street,,,72201,Little Rock,Pulaski County,Arkansas,AR,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
