original_listing_id,original_update_time,original_listing_name,original_location_address,original_establish_year,original_legal_status,original_location_x,original_location_y,original_location_desc,original_season_month_start,original_season_month_end,original_season_month,original_season_month_1,original_season_month_2,original_season_month_3,original_season_month_4,original_season_month_5,original_season_month_6,original_season_month_7,original_season_month_8,original_season_month_9,original_season_month_10,original_season_month_11,original_season_month_12,original_products,original_products_1,original_products_2,original_products_3,original_products_5,original_products_6,original_products_8,original_products_9,original_products_10,original_products_11,original_products_12,original_products_13,original_products_14,original_products_15,original_products_16,original_products_17,original_products_18,original_products_19,original_products_21,original_products_22,original_products_23,original_products_25,original_products_26,original_products_27,original_products_28,original_products_29,original_products_30,original_products_888,original_products_otherdesc,original_productslocality_fruits,original_productslocality_vegetables,original_productslocality_bakedgoods,original_productslocality_canfood,original_productslocality_coffee,original_productslocality_flowers,original_productslocality_dairyproducts,original_productslocality_beans,original_productslocality_eggs,original_productslocality_seafood,original_productslocality_herbs,original_productslocality_grains,original_productslocality_greenproducts,original_productslocality_honey,original_productslocality_juices,original_productslocality_mapleproducts,original_productslocality_mushrooms,original_productslocality_nuts,original_productslocality_petfood,original_productslocality_meat,original_productslocality_redmeat,original_productslocality_soap,original_productslocality_tofu,original_productslocality_trees,original_productslocality_wildproducts,original_productslocality_wine,original_productslocality_other,original_service_procurement,original_service_procurement_1,original_service_procurement_2,original_service_procurement_888,original_service_procurement_other_desc,original_service_opservice,original_service_opservice_1,original_service_opservice_2,original_service_opservice_3,original_service_opservice_4,original_service_opservice_5,original_service_opservice_6,original_service_opservice_7,original_service_opservice_8,original_service_opservice_9,original_service_opservice_10,original_service_opservice_11,original_service_opservice_12,original_service_opservice_13,original_service_opservice_11_desc,original_service_opservice_12_desc,original_service_opservice_13_desc,original_service_producer,original_service_producer_1,original_service_producer_2,original_service_producer_3,original_service_producer_4,original_service_producer_5,original_service_producer_6,original_service_producer_7,original_service_producer_8,original_service_producer_9,original_service_producer_10,original_service_producer_11,original_service_producer_12,original_service_producer_10_desc,original_service_community,original_service_community_1,original_service_community_5,original_service_community_6,original_service_community_7,original_service_community_8,original_service_community_9,original_service_community_10,original_service_community_11,original_service_community_12,original_service_community_13,original_service_community_14,original_service_community_15,original_service_community_16,original_service_community_14_desc,original_specialproductionmethods,original_specialproductionmethods_1,original_specialproductionmethods_2,original_specialproductionmethods_3,original_specialproductionmethods_4,original_specialproductionmethods_5,original_specialproductionmethods_6,original_specialproductionmethods_7,original_specialproductionmethods_8,original_specialproductionmethods_9,original_specialproductionmethods_10,original_specialproductionmethods_11,original_specialproductionmethods_12,original_specialproductionmethods_13,original_specialproductionmethods_14,original_specialproductionmethods_15,original_specialproductionmethods_16,original_specialproductionmethods_888,original_specialproductionmethods_other_desc,original_specialproductionmethods_gap_certify_entity,original_saleschannel_wholesale,original_saleschannel_wholesale_1,original_saleschannel_wholesale_2,original_saleschannel_wholesale_3,original_saleschannel_wholesale_4,original_saleschannel_wholesale_5,original_saleschannel_wholesale_6,original_saleschannel_wholesale_7,original_saleschannel_wholesale_8,original_saleschannel_wholesale_9,original_saleschannel_wholesale_10,original_saleschannel_wholesale_11,original_saleschannel_wholesale_12,original_saleschannel_wholesale_13,original_saleschannel_wholesale_14,original_saleschannel_wholesale_15,original_saleschannel_wholesale_16,original_saleschannel_wholesale_17,original_saleschannel_wholesale_15_desc,original_saleschannel_wholesale_16_desc,original_saleschannel_wholesale_17_desc,original_saleschannel_retail,original_saleschannel_retail_1,original_saleschannel_retail_2,original_saleschannel_retail_3,original_saleschannel_retail_4,original_saleschannel_retail_5,original_saleschannel_retail_6,original_saleschannel_retail_7,original_saleschannel_retail_8,original_saleschannel_retail_9,original_saleschannel_retail_10,original_saleschannel_retail_8_desc,original_saleschannel_retail_9_desc,original_saleschannel_retail_10_desc,original_acceptedpayment,original_acceptedpayment_1,original_acceptedpayment_2,original_acceptedpayment_3,original_acceptedpayment_4,original_acceptedpayment_5,original_acceptedpayment_6,original_acceptedpayment_7,original_acceptedpayment_888,original_acceptedpayment_7_desc,original_acceptedpayment_other_desc,original_FNAP,original_FNAP_1,original_FNAP_2,original_FNAP_3,original_FNAP_888,original_FNAP_3_desc,original_FNAP_other_desc,original_webscripting,distance,formatted,lat,lon,name,housenumber,street,postcode,suburb,district,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
500033,8/21/2014 12:08,"EcoFriendly Foods, LLC","3397 Stony Fork Road, Moneta, Virginia 24121",2000,,-79.594671,37.21364,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Restaurants;,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,Farmers markets;,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,118.21430914435773,"3397 Stony Fork Road, Moneta, VA 24121, United States of America",37.214528,-79.593937,,3397,Stony Fork Road,24121,,,Moneta,Bedford County,Virginia,VA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
500034,4/6/2015 10:05,Green Mountain Farm Direct,"194 Main Street, Suite 301, Newport, Vermont 5855",2010,Non-Profit;,-72.209936,44.9358792,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,,Exclusively local;,Exclusively local;,,Exclusively local;,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Brokering;Product storage;,1,0,1,1,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Liability insurance;Transportation services;,1,1,0,0,0,0,0,1,1,0,0,0,,Nutrition/cooking education;Meal preparation;Education programs for institutions;Community awareness programs;,0,1,1,0,0,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,"Small independent grocery stores;Corner stores, bodegas;Restaurants;Caterers/bakeries;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;Correctional facilities;",0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,Correctional facilities,,,Buying clubs;,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,6.3874554348709,"Newport Natural Market and Café, 194 Main Street, Newport City, VT 05855, United States of America",44.9358652,-72.2098573,Newport Natural Market and Café,194,Main Street,05855,,Newport,Newport City,Orleans County,Vermont,VT,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500035,9/8/2014 20:21,Okanogan Producers Marketing Association,"P.O.Box 1807, Okanogan, Washington 98840",2006,Producer Cooperative;,-119.58338,48.361262,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Eggs;Nuts;,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,,,Exclusively local;,,,,,,,,,Exclusively local;,,,,,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;Brokering;Product storage;,1,0,1,1,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Liability insurance;Transportation services;,1,1,0,0,1,0,0,1,1,0,0,0,,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,On-line store;CSA shares;Farm stands;,0,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,18.132813743051006,"505 South 2nd Avenue, Okanogan, WA 98840, United States of America",48.3612,-119.583607,,505,South 2nd Avenue,98840,,,Okanogan,Okanogan County,Washington,WA,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
500036,4/1/2015 10:13,Fifth Season Cooperative,"1201 N. Main Street, Suite 9, Viroqua, Wisconsin 54665",2010,C Corp;,-90.887186,43.57204,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,"Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Sunflower oil, nut butters, frozen vegetables/fruits, fresh/frozen pastsa, fresh salsas;",1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,"Sunflower oil, nut butters, frozen vegetables/fruits, fresh/frozen pastsa, fresh salsas",Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,,Exclusively local;,Exclusively local;,,,,,,Exclusively local;,"We take ownership of product from cooperative members only for all products. We sell into distribution members, independent buyers and buyer groups.;",0,0,1,"We take ownership of product from cooperative members only for all products. We sell into distribution members, independent buyers and buyer groups.",Aggregation;Distribution;Brokering;Product storage;Freezing;processing frozen vegetable blends;Education and training seminars for all members and for buyers.;,1,0,1,1,0,0,1,0,1,0,1,1,0,processing frozen vegetable blends,Education and training seminars for all members and for buyers.,,Marketing/promotional services;Production/post-harvest handling training;Food safety/GAP Training;liability umbrella for all co-op products.;,1,0,0,1,0,0,1,0,0,1,0,0,liability umbrella for all co-op products.,Nutrition/cooking education;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,1,1,1,0,0,0,,"Non-Certified, but Practicing Organic;Good Agricultural Practices (GAP)-Certified;No antibiotics;No hormones;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,,,Large supermarkets/supercenters;Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,0,"Wonderstate Coffee Roasters, 1201 North Main Street, Viroqua, WI 54655, United States of America",43.57177905,-90.88745399215918,Wonderstate Coffee Roasters,1201,North Main Street,54655,,,Viroqua,Vernon County,Wisconsin,WI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500037,8/5/2014 8:03,Illiana Ag Alliance,"31 N Washington St, Martinsville, Illinois 62442",2012,,-87.884488,39.3335075,Home-based aggregation and distribution facility,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,,Both local and non-local;,Both local and non-local;,Exclusively local;,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Both local and non-local;,,,Take ownership of the product;Sell on a consignment basis;Shared Facility Usage for Local Farmers;,1,1,1,Shared Facility Usage for Local Farmers,Aggregation;Production;Distribution;Brokering;Packaging/Repackaging;Product storage;Canning;Freezing;,1,1,1,1,0,1,1,1,1,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;School Garden Support and Education;,1,1,0,1,1,0,1,0,0,1,0,0,School Garden Support and Education,Nutrition/cooking education;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,1,1,1,0,0,0,,GAP-Trained;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GAP-Trained,,Small independent grocery stores;Restaurants;Food processors;Pre-K food service;K-12 school food service;Senior care facilities;,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,,,,Food hub's own retail storefront;Farmers markets;Farm stands;,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,,,11.138858642599194,"71 North Washington Street, Martinsville, IL 62442, United States of America",39.33355753447967,-87.8843757996218,,71,North Washington Street,62442,,,Martinsville,Clark County,Illinois,IL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500038,8/6/2014 17:07,Oahu Fresh,"845 Queen St., Honolulu, Hawaii 96813",2009,LLC;,-157.85579,21.2988892,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Honey;Red/other non-poultry meat and products;Soap/body care products;,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,,,,,Exclusively local;,Exclusively local;,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Shared use kitchen;Product storage;,1,0,1,0,1,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Business management services/guidance;,1,0,0,0,1,0,0,0,0,0,0,0,,Nutrition/cooking education;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Restaurants;Senior care facilities;,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,CSA shares;,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,0,"845 Queen Street, Honolulu, HI 96813, United States of America",21.2989267,-157.85576512319244,,845,Queen Street,96813,Kaka‘ako,,Honolulu,Honolulu County,Hawaii,HI,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500039,3/24/2015 14:09,Adelante Mujeres Distributor,"2036 Main St. Suite A, Forest Grove, Oregon 97116",2012,Non-Profit;,-123.11232,45.5206544,,2021-05,2021-11,May to November,0,0,0,0,1,1,1,1,1,1,1,0,Fresh fruits;Fresh vegetables;,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,,,,,,,,,,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Packaging/Repackaging;,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Liability insurance;,1,1,0,1,1,0,1,1,0,0,0,0,,Subsidized farm shares;Education programs for institutions;,0,0,0,0,0,0,1,1,0,0,0,0,0,,"Non-Certified, but Practicing Organic;Integrated pest management;Sustainably Grown;",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Sustainably Grown,,Small independent grocery stores;Restaurants;Caterers/bakeries;Pre-K food service;K-12 school food service;Colleges/Universities;Government/corporate cafeterias;,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,0,"Sawa's Donburi, 2036 Main Street, Forest Grove, OR 97116, United States of America",45.5206849,-123.11232637564592,Sawa's Donburi,2036,Main Street,97116,,,Forest Grove,Washington County,Oregon,OR,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500040,8/12/2014 22:49,Farmhouse Delivery,"720 Bastrop Hwy, Austin, Texas 78741",2009,LLC;,-97.686098,30.2334446,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Take ownership of the product;,1,0,0,,Distribution;,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Transportation services;,1,1,0,0,0,0,0,0,1,0,0,0,,Nutrition/cooking education;Meal preparation;Transportation services for customers;Operating a mobile market;Subsidized farm shares;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,1,0,1,1,1,1,1,1,0,0,0,,"Non-Certified, but Practicing Organic;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,Restaurants;Caterers/bakeries;Food processors;,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,0,"720 Bastrop Highway, Austin, TX 78742, United States of America",30.233413,-97.6861766245159,,720,Bastrop Highway,78742,,,Austin,Travis County,Texas,TX,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500041,8/13/2014 10:26,GrowFood Carolina,"990 Morrison Drive, Charleston, South Carolina 29401",2011,Non-Profit;,-79.942406,32.8072137,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Dairy products;Dry beans;Herbs;Grains/flour;Mushrooms;Nuts;Wild harvested forest products;,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,Exclusively local;,Exclusively local;,,,,,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,,Exclusively local;,Exclusively local;,,,,,,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,Aggregation;Production;Distribution;Brokering;Product storage;Freezing;,1,1,1,1,0,0,1,0,1,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Liability insurance;,1,1,0,1,1,0,1,1,0,0,0,0,,Community awareness programs;Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Restaurants;Caterers/bakeries;Distributors;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Senior care facilities;Government/corporate cafeterias;",1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,4.568765333979773,"990 Morrison Drive, Charleston, SC 29403, United States of America",32.807225,-79.942453,,990,Morrison Drive,29403,,,Charleston,Charleston County,South Carolina,SC,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
500042,8/13/2014 22:46,Coastal Farms,"13199 Poor House Road, Windsor, Virginia 23487",2010,LLC;,-76.697684,36.910105,We operate many pick up locations throughout Hampton Roads.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Production;Distribution;,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Business management services/guidance;,1,0,0,0,1,0,0,0,0,0,0,0,,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,"Non-Certified, but Practicing Organic;No antibiotics;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;",0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,77.45195749750738,"13199 Poor House Road, Windsor, VA 23487, United States of America",36.9094106,-76.6981024,,13199,Poor House Road,23487,,,Windsor,Isle of Wight County,Virginia,VA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
500043,8/14/2014 20:41,Washtenaw Food Hub,"4175 Whitmore Lake Rd., Ann Arbor, Michigan 48105",2011,LLC;,-83.752158,42.3328983,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Herbs;Honey;,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,,Exclusively local;,,,Exclusively local;,,,,,,,,,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Production;Distribution;Shared use kitchen;Packaging/Repackaging;Product storage;Canning;Freezing;Cutting;,1,1,1,0,1,1,1,1,1,1,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Food safety/GAP Training;,1,1,1,1,0,0,1,0,0,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Subsidized farm shares;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,1,0,0,0,1,1,1,1,0,0,0,,"Non-Certified, but Practicing Organic;",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Small independent grocery stores;Restaurants;,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,Food hub's own retail storefront;CSA shares;,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,,,36.29401299145695,"4175 Whitmore Lake Road, Ann Arbor, MI 48105, United States of America",42.332726,-83.751783,,4175,Whitmore Lake Road,48105,Newport Hills,Ann Arbor,Ann Arbor,Washtenaw County,Michigan,MI,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
500044,8/19/2014 14:17,World PEAS Food Hub,"199 Crosby Street, Lowell, Massachusetts 01850",2005,Non-Profit;,-71.304915,42.6326048,Enter mill building complex where Crosby Street dead ends. Food Hub is located at the very back with a white cooler on the left of drive and warehouse space in building adjacent to concrete loading dock.,2021-06,2021-10,June to October,0,0,0,0,0,1,1,1,1,1,0,0,Fresh fruits;Fresh vegetables;Coffee/tea;Cut flowers;Eggs;Herbs;Maple products;,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,,,Exclusively local;,,Exclusively local;,,,,,Exclusively local;,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Packaging/Repackaging;Product storage;,1,1,1,0,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;Provide farmer loans to improve their credit ratings;,1,1,1,1,1,0,1,0,1,1,0,0,Provide farmer loans to improve their credit ratings,Paid employment opportunities for youth;Food donations to local food pantries/banks;,1,0,0,0,0,0,0,0,0,1,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Good Agricultural Practices (GAP)-Certified;Good Handling Practices (GHP)-Certified;Integrated pest management;Pasture-raised/free-range animals;Fair labor practices, living wage, fair trade, etc.;",1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,,Non-USDA certifying entity;,Restaurants;Pre-K food service;K-12 school food service;Colleges/Universities;Senior care facilities;,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,,,,CSA shares;,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,,10.031958441858015,"174;176 Crosby Street, Lowell, MA 01825, United States of America",42.6327652,-71.30501017104277,,174;176,Crosby Street,01825,,,Lowell,Middlesex County,Massachusetts,MA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
